item_id,track_id,track_name,artist_names,danceability,energy,valence,acousticness,tempo,cluster_5f
117,08aYFNUTIOMGq93e2VSArQ,que le de,rauw alejandro nicky jam,0.7425149700598804,0.7528949545078578,0.6073684210526316,0.1911407538127527,0.3221240757199258,0
118,08bNPGLD8AhKpnnERrAc6G,friends,marshmello annemarie,0.570059880239521,0.8873035566583954,0.528421052631579,0.206231411390873,0.2923899177141336,0
119,08fa9LFcFBTcilB3iq2e2A,epiphany,taylor swift,0.244311377245509,0.2535153019023987,0.0852631578947368,0.7354104704636244,0.2871903699538691,2
120,08hm0V6cTsWDX62hW42sEv,sick boy,the chainsmokers,0.4766467065868265,0.5771298593879239,0.4526315789473684,0.1046209836981964,0.8062201101578608,1
121,0939D7aT18uBDS2MTjWzct,higher power,coldplay,0.4275449101796408,0.8335401157981803,0.4810526315789474,0.0071453961819247,0.7939225751062584,1
122,093RgZ7RXHZwIrxZhZYX4Q,tesla feat sfera ebbasta  drefgold,capo plaza sfera ebbasta drefgold,0.84311377245509,0.6246898263027295,0.3631578947368421,0.3179022774689631,0.5642839436755966,1
123,09CnYHiZ5jGT1wr1TXJ9Zt,thank you not so bad,dimitri vegas  like mike tisto dido ww dimitri vegas like mike,0.6263473053892217,0.9596774193548386,0.5589473684210525,0.0230308283924927,0.6245563757942914,0
124,09FfQO3PqHO4HIJL511Ksi,nice guy with jessie reyez,eminem jessie reyez,0.598802395209581,0.6381306865177834,0.5589473684210525,0.0947617540804911,0.559302051402971,0
125,09IOPhEh1OMe0HD9b36FJk,over now,post malone,0.5017964071856288,0.7808105872622002,0.1568421052631578,0.1398325180471437,0.7092485444289263,1
126,09IStsImFySgyp0pIQdqAc,the middle,zedd maren morris grey,0.7221556886227546,0.6567411083540117,0.4263157894736842,0.172025920880467,0.364524573909153,1
127,09KlDlkOYuC5x6hOaM7vaP,angel,fifth harmony,0.7041916167664671,0.5202646815550042,0.1031578947368421,0.0034029131025509,0.467294239989359,1
128,09PGubKAMryhOWv1LHpCYz,fuck im lonely,lauv annemarie,0.7892215568862277,0.5430107526881721,0.7210526315789473,0.4627725902189178,0.2919848366676944,0
129,09WAnxdBuebQopKhJT3oZS,trellas,bad bunny,0.3353293413173653,0.4034325889164598,0.0197894736842105,0.2012011921981662,0.2669544555892115,1
130,09gysnJpfQ3ublBmJDfcEC,sad girlz luv money remix feat kali uchis and moliy,amaarae kali uchis moliy,0.8622754491017964,0.5181968569065344,0.3021052631578947,0.4356094065783014,0.3827229910700789,2
131,09mEdoA6zrmBPgTEN5qXmN,call out my name,the weeknd,0.3724550898203593,0.5905707196029777,0.1505263157894736,0.1710198770419257,0.5287335473612294,1
132,09nSCeCs6eYfAIJVfye1CE,oye,tini sebastian yatra,0.6383233532934134,0.5047559966914806,0.2347368421052631,0.4496940203178803,0.2923959636999014,2
133,09oZ9eXQ2fo6YDrPzJqAoP,outta my head with john mayer,khalid john mayer,0.6934131736526947,0.5409429280397023,0.5073684210526316,0.0174975872805153,0.3403527228096905,1
134,09ts3GnICqYEU5PkQCpJK3,say something feat chris stapleton,justin timberlake chris stapleton,0.6670658682634731,0.6308933002481389,0.3578947368421052,0.103614939859655,0.3042460958046905,1
135,09u787BYeYIGd2mFIJ505t,cry your heart out,adele,0.7257485029940121,0.7146401985111662,0.5873684210526315,0.5261533520470231,0.4736788009601024,0
136,0A1JLUlkZkp2EFrosoNQi0,labyrinth,taylor swift,0.3065868263473055,0.2938378825475599,0.0947368421052631,0.7897368377448575,0.3826867151554725,2
137,0A1hoCfMLkiAgvhWkkucJa,body,megan thee stallion,0.9149700598802396,0.7342845326716294,0.4599999999999999,0.0166927522096822,0.2862653341314035,0
138,0A37XY67wSdGqkGjtfW6aV,fantasias  remix,rauw alejandro anuel aa natti natasha farruko lunay,0.7976047904191618,0.7218775847808105,0.7873684210526316,0.2072374552294143,0.285890483013803,0
139,0A5gdlrpAuQqZ2iFgnqBFW,moonlight,gaullin,0.7940119760479043,0.7642679900744417,0.271578947368421,0.0532121435487333,0.4730318804829532,1
140,0AAMnNeIc6CdnfNU85GwCH,self love spiderman across the spiderverse metro boomin  coi leray,metro boomin coi leray,0.7485029940119762,0.2855665839536807,0.0159999999999999,0.2122676744221211,0.4436121137370842,1
141,0AAVJIN4plafvmNKqRCltG,im dat n,future,0.9113772455089822,0.5698924731182795,0.1189473684210526,0.0112601154815589,0.5883227830881688,1
142,0ADG9OgdVTL7fgREP75BrZ,aint my fault,zara larsson,0.5101796407185629,0.7859801488833748,0.3399999999999999,0.0078194455537475,0.5709526659774242,1
143,0AGS6ZRgzobrazmCi6pYMe,na raba toma tapo,niack markim wf,0.9724550898203592,0.7911497105045493,0.9852631578947368,0.6700176209584365,0.5035399246670174,0
144,0ATmjiSoHDCHeeQ9FcvZOW,the return,logic,0.7784431137724552,0.9658808933002482,0.6505263157894737,0.1136753782450686,0.2618335056439277,0
145,0AUvWawuP0ibk4SQ3sIZjk,daisy,ashnikko,0.8191616766467067,0.6629445822994211,0.7810526315789473,0.2364127265471135,0.4544041983325171,0
146,0AYt6NMyyLd0rLuvr0UkMH,slime you out feat sza,drake sza,0.3988023952095809,0.3992969396195202,0.0768421052631578,0.5110626944689028,0.2549108519398544,2
147,0AaV4MJrgmLV3XhoiWXjjb,evermore feat bon iver,taylor swift bon iver,0.2934131736526947,0.2566170388751034,0.2968421052631579,0.942655501203143,0.4487451556539035,2
148,0AcHbiMs86CCgprvc7E1gs,i shyne,carnage lil pump,0.7497005988023954,0.7342845326716294,0.3694736842105263,0.1760500962346324,0.588625082376556,1
149,0AcicReEGm1qcENjqzh1Tg,love scars 3,trippie redd,0.4718562874251498,0.5192307692307693,0.0894736842105263,0.1368143865315197,0.2132056421139184,1
150,0AhJag7VI8uFf3mJFsTwvf,i can show you,lil uzi vert,0.7988023952095809,0.6557071960297768,0.2968421052631579,0.0513006602555047,0.5634677355969504,1
151,0AluA5RNsa4Cx6XRhf2hWZ,10 freaky girls with 21 savage,metro boomin 21 savage,0.7904191616766469,0.3424317617866004,0.0428421052631578,0.5915462015522109,0.2497778100230351,2
152,0ArVfVP8B5svkfj8clHNzB,screw the world  interlude,drake,0.8059880239520959,0.641232423490488,0.628421052631579,0.0647816476919588,0.6049794738783185,0
153,0At2qAoaVjIwWNAqrscXli,bood up,ella mai,0.4922155688622756,0.78287841191067,0.2136842105263157,0.0867134033721603,0.2131028603558667,1
154,0AtP8EkGPn6SwxKDaUuXec,remember the name feat eminem  50 cent,ed sheeran eminem 50 cent,0.8407185628742516,0.6660463192721258,0.7305263157894737,0.1358083426929783,0.2680064571127999,0
155,0B3FovCVaGKS5w1FTidEUP,brown skin girl,blue ivy saint jhn beyonc wizkid,0.5425149700598804,0.5998759305210918,0.5926315789473684,0.049288572578422,0.4412662712591974,0
156,0B48113ZG9UfkWWt7qD9xX,younger now,miley cyrus,0.480239520958084,0.8759305210918115,0.2789473684210526,0.001239918849687,0.4546097618486206,1
157,0B6g379TMw0nYGXA7y5xHz,all the way live spiderman across the spiderverse metro boomin  future lil uzi vert,metro boomin future lil uzi vert,0.747305389221557,0.5450785773366419,0.2610526315789474,0.1790682277502565,0.5338484513207455,1
158,0B7wvvmu9EISAwZnOpjhNI,when i was your man,bruno mars,0.540119760479042,0.2576509511993383,0.3989473684210526,0.942655501203143,0.5971982901952249,2
159,0B8B8cVRFIG1yznoQe7c9s,setting fires,the chainsmokers xyl,0.570059880239521,0.7187758478081059,0.5557894736842106,0.0170951697450987,0.3526079359609187,0
160,0BFQC00Y58JtjMyTXOJazO,s91,karol g,0.591616766467066,0.7125723738626965,0.3673684210526315,0.6358121304480305,0.4927901619719586,2
161,0BGwAKW4u8kWOhWFflZxfl,astronaut in the ocean,masked wolf,0.7520958083832336,0.6960297766749379,0.4631578947368421,0.1760500962346324,0.6244173181216333,1
162,0Be7sopyKMv8Y8npsUkax2,tacones rojos,sebastian yatra,0.7161676646706588,0.8624896608767577,0.9421052631578948,0.0828904367857032,0.4613873118942678,0
